pair,market,entry_date,position_side,entry_price,position_size,entry_zscore,coint_pvalue,half_life,zero_crossing,exit_date,exit_zscore,exit_signal,total_pnl
XTZ-USD--ZEC-USD,XTZ-USD,2023-05-10T07:04:15.742Z,LONG,0.901,55.0,-1.77198470453634,0.0123009529565081,4.0,17.0,2023-05-10T07:06:00.446677,-1.7969481048089295,TP,-0.1045
XTZ-USD--ZEC-USD,ZEC-USD,2023-05-10T07:04:33.974Z,SHORT,35.5,1.41,-1.77198470453634,0.0123009529565081,4.0,17.0,2023-05-10T07:06:02.096842,-1.7969481048089295,TP,3.73932
ETC-USD--YFI-USD,ETC-USD,2023-05-09T12:02:41.996Z,SHORT,18.91,2.6,1.6125783789639834,0.000106630754705,5.0,27.0,2023-05-10T17:16:27.194025,2.755658723553026,SL,1.441973
ETC-USD--YFI-USD,YFI-USD,2023-05-09T12:03:00.190Z,LONG,7372.0,0.0068,1.6125783789639834,0.000106630754705,5.0,27.0,2023-05-10T17:16:28.856530,2.755658723553026,SL,-2.823957
SNX-USD--AAVE-USD,SNX-USD,2023-05-12T22:15:41.812Z,SHORT,2.067231,24.2,1.749783496877007,0.0116888729800193,4.0,20.0,2023-05-13T02:35:52.496745,-1.8190059791948487,Zscore,0.558608
SNX-USD--AAVE-USD,AAVE-USD,2023-05-12T22:16:00.258Z,LONG,63.08,0.8,1.749783496877007,0.0116888729800193,4.0,20.0,2023-05-13T02:35:54.275606,-1.8190059791948487,Zscore,-0.230487
XTZ-USD--ZEC-USD,XTZ-USD,2023-05-12T19:57:53.061Z,LONG,0.881,57.0,-1.542283147316056,0.001305918230444,5.0,10.0,2023-05-13T03:32:43.967926,1.635462338612444,Zscore,0.656231
XTZ-USD--ZEC-USD,ZEC-USD,2023-05-12T19:58:11.449Z,SHORT,32.4,1.54,-1.542283147316056,0.001305918230444,5.0,10.0,2023-05-13T03:32:45.707553,1.635462338612444,Zscore,-0.768055
RUNE-USD--BTC-USD,RUNE-USD,2023-05-12T19:30:01.440Z,SHORT,1.146,43.0,1.549827128527564,0.0171198367159494,6.0,16.0,2023-05-13T07:23:38.479082,-1.611498232462923,Zscore,-1.437016
RUNE-USD--BTC-USD,BTC-USD,2023-05-12T19:30:19.717Z,LONG,25960.0,0.0019,1.549827128527564,0.0171198367159494,6.0,16.0,2023-05-13T07:23:40.193821,-1.611498232462923,Zscore,1.526972
ETC-USD--CELO-USD,ETC-USD,2023-05-10T17:17:12.167Z,SHORT,18.19,2.7,2.5197966516173533,0.0041682419153136,14.0,27.0,2023-05-13T09:56:56.684255,-2.7619381871341284,Zscore,-0.1743859999999999
ETC-USD--CELO-USD,CELO-USD,2023-05-10T17:17:30.337Z,LONG,0.511,95.0,2.5197966516173533,0.0041682419153136,14.0,27.0,2023-05-13T09:56:58.766083,-2.7619381871341284,Zscore,1.0240010000000002
LINK-USD--CRV-USD,LINK-USD,2023-05-12T19:22:54.449Z,SHORT,6.415,7.8,1.5192588933028228,0.006490616883,3.0,17.0,2023-05-13T11:52:23.032960,-1.7747272726038803,Zscore,-1.107824
LINK-USD--CRV-USD,CRV-USD,2023-05-12T19:23:13.906Z,LONG,0.7923,63.0,1.5192588933028228,0.006490616883,3.0,17.0,2023-05-13T11:52:24.995645,-1.7747272726038803,Zscore,1.068646
YFI-USD--SUSHI-USD,YFI-USD,2023-05-12T17:00:16.117Z,SHORT,6766.0,0.0074,2.3882418406204726,0.0354398094940105,3.0,19.0,2023-05-13T12:15:41.547079,-2.698039202374233,Zscore,-0.307649
YFI-USD--SUSHI-USD,SUSHI-USD,2023-05-12T17:00:35.199Z,LONG,0.876,57.3,2.3882418406204726,0.0354398094940105,3.0,19.0,2023-05-13T12:15:43.321423,-2.698039202374233,Zscore,0.528012
RUNE-USD--FIL-USD,RUNE-USD,2023-05-13T07:28:12.965Z,LONG,1.182,42.0,-1.799644009484917,0.0374437044594498,22.0,11.0,2023-05-13T14:36:44.148848,1.809090485558712,Zscore,-0.155538
RUNE-USD--FIL-USD,FIL-USD,2023-05-13T07:28:31.682Z,SHORT,4.39,11.3,-1.799644009484917,0.0374437044594498,22.0,11.0,2023-05-13T14:36:46.761901,1.809090485558712,Zscore,0.419046
ZRX-USD--EOS-USD,ZRX-USD,2023-05-12T19:26:50.840Z,SHORT,0.209042,236.0,2.032692167411643,0.0304565523641227,12.0,20.0,2023-05-13T19:13:02.699038,-2.4553090255710086,Zscore,-1.558609
ZRX-USD--EOS-USD,EOS-USD,2023-05-12T19:27:09.168Z,LONG,0.843,59.0,2.032692167411643,0.0304565523641227,12.0,20.0,2023-05-13T19:13:04.689188,-2.4553090255710086,Zscore,1.657294
LINK-USD--YFI-USD,LINK-USD,2023-05-13T12:53:57.658Z,SHORT,6.559,7.6,1.8422974252426056,0.042271616407758,12.0,15.0,2023-05-13T19:25:01.252214,-2.7808032025793232,Zscore,0.2738379999999999
LINK-USD--YFI-USD,YFI-USD,2023-05-13T12:54:16.308Z,LONG,6798.0,0.0073,1.8422974252426056,0.042271616407758,12.0,15.0,2023-05-13T19:25:03.135132,-2.7808032025793232,Zscore,0.455459
ALGO-USD--AVAX-USD,ALGO-USD,2023-05-12T19:31:08.923Z,SHORT,0.159,314.0,1.6093585995138326,0.0198032615319613,3.0,16.0,2023-05-13T19:51:28.842126,-2.011311298951169,Zscore,-0.973002
ALGO-USD--AVAX-USD,AVAX-USD,2023-05-12T19:31:27.410Z,LONG,14.72,3.4,1.6093585995138326,0.0198032615319613,3.0,16.0,2023-05-13T19:51:30.567755,-2.011311298951169,Zscore,0.744193
ZRX-USD--EOS-USD,ZRX-USD,2023-05-13T20:24:05.234Z,SHORT,0.215,230.0,2.289914949250418,0.0252691130454255,12.0,16.0,2023-05-13T20:26:35.366397,-2.781357748215382,Zscore,-0.1219
ZRX-USD--EOS-USD,EOS-USD,2023-05-13T20:24:23.529Z,LONG,0.874,57.0,2.289914949250418,0.0252691130454255,12.0,16.0,2023-05-13T20:26:37.243582,-2.781357748215382,Zscore,-0.13566
XLM-USD--1INCH-USD,XLM-USD,2023-05-12T17:01:03.612Z,LONG,0.0882,560.0,-1.6664153826278938,0.0127746819973958,21.0,14.0,2023-05-14T00:31:55.569007,1.7014092153769846,Zscore,0.0749789999999999
XLM-USD--1INCH-USD,1INCH-USD,2023-05-12T17:01:22.273Z,SHORT,0.406,122.0,-1.6664153826278938,0.0127746819973958,21.0,14.0,2023-05-14T00:31:57.293858,1.7014092153769846,Zscore,-0.295212
SOL-USD--1INCH-USD,SOL-USD,2023-05-14T00:56:43.372Z,LONG,20.745,2.4,-1.6363899646707978,0.015193332625062,7.0,17.0,2023-05-14T03:01:00.091813,1.8521189468457888,Zscore,0.289066
SOL-USD--1INCH-USD,1INCH-USD,2023-05-14T00:57:01.890Z,SHORT,0.407,122.0,-1.6363899646707978,0.015193332625062,7.0,17.0,2023-05-14T03:01:02.074801,1.8521189468457888,Zscore,-0.0951429999999999
ENJ-USD--ADA-USD,ENJ-USD,2023-05-12T20:09:49.328Z,SHORT,0.332,150.0,1.831979488945188,0.0011722790137791,6.0,19.0,2023-05-14T03:02:58.798066,-2.2823246111427946,Zscore,0.123916
ENJ-USD--ADA-USD,ADA-USD,2023-05-12T20:10:07.690Z,LONG,0.362,138.0,1.831979488945188,0.0011722790137791,6.0,19.0,2023-05-14T03:03:00.675013,-2.2823246111427946,Zscore,0.5544140000000001
SNX-USD--AAVE-USD,SNX-USD,2023-05-13T02:36:06.002Z,LONG,2.048,24.4,-1.8190059791948487,0.0116888729800193,4.0,20.0,2023-05-14T06:23:40.022851,2.4933226452632926,Zscore,-0.240502
SNX-USD--AAVE-USD,AAVE-USD,2023-05-13T02:36:24.399Z,SHORT,62.69,0.8,-1.8190059791948487,0.0116888729800193,4.0,20.0,2023-05-14T06:23:41.908999,2.4933226452632926,Zscore,0.221634
ETC-USD--ALGO-USD,ETC-USD,2023-05-13T19:52:34.965Z,SHORT,18.13,2.8,1.8921905494790288,3.384766497928924e-05,6.0,12.0,2023-05-14T07:11:22.599233,-2.121637899193155,Zscore,-0.217522
ETC-USD--ALGO-USD,ALGO-USD,2023-05-13T19:52:53.275Z,LONG,0.1622,308.0,1.8921905494790288,3.384766497928924e-05,6.0,12.0,2023-05-14T07:11:24.581952,-2.121637899193155,Zscore,0.5401
XTZ-USD--ZEC-USD,XTZ-USD,2023-05-13T03:58:39.190Z,LONG,0.894,56.0,-2.0306022369204904,0.001305918230444,5.0,10.0,2023-05-14T07:31:43.787509,2.1390510917931604,Zscore,-0.571364
XTZ-USD--ZEC-USD,ZEC-USD,2023-05-13T03:58:57.934Z,SHORT,32.8,1.52,-2.0306022369204904,0.001305918230444,5.0,10.0,2023-05-14T07:31:46.550975,2.1390510917931604,Zscore,0.449287
BTC-USD--UNI-USD,BTC-USD,2023-05-13T11:36:02.312Z,SHORT,26841.0,0.0019,1.6310894793501949,0.011906779971376,5.0,14.0,2023-05-14T08:25:25.913974,-2.134208101118837,Zscore,-0.033969
BTC-USD--UNI-USD,UNI-USD,2023-05-13T11:36:20.835Z,LONG,5.14434,9.7,1.6310894793501949,0.011906779971376,5.0,14.0,2023-05-14T08:25:27.642938,-2.134208101118837,Zscore,-0.016393
ETC-USD--ENJ-USD,ETC-USD,2023-05-14T09:04:24.511Z,LONG,18.24,2.8,-1.7095217931424331,3.439340188692672e-06,15.0,22.0,2023-05-14T10:20:52.797194,1.739471375236732,Zscore,-0.209516
ETC-USD--ENJ-USD,ENJ-USD,2023-05-14T09:04:42.994Z,SHORT,0.333,149.0,-1.7095217931424331,3.439340188692672e-06,15.0,22.0,2023-05-14T10:20:54.498075,1.739471375236732,Zscore,-0.003848
RUNE-USD--SUSHI-USD,RUNE-USD,2023-05-13T14:43:20.746Z,SHORT,1.176,42.0,2.2471780064962865,0.0002847952076164,8.0,20.0,2023-05-14T10:27:13.929077,-2.362024573588409,Zscore,-0.235586
RUNE-USD--SUSHI-USD,SUSHI-USD,2023-05-13T14:43:39.480Z,LONG,0.878,57.0,2.2471780064962865,0.0002847952076164,8.0,20.0,2023-05-14T10:27:15.614142,-2.362024573588409,Zscore,0.6099939999999999
